id,lowest_price,real_lowest_price
152017,0,0.5
152018,0,0.45
152021,0,0.5
152027,0,0.9
152028,0,0.9
152029,0,0.9
152030,0,1
152032,0,1
152033,0,1
152035,0,1
152036,0,1
152038,0,1
152039,0,0.9
152040,0,0.6
152041,0,0.9
152042,0,2
152043,0,0.2
152044,0,0.25
152045,0,9.5
152046,0,9.5
152047,0,9.5
152048,0,9.5
152050,0,18.5
152051,0,3.25
152052,0,5.4
152053,0,5.4
152055,0,18
152057,0,18
152058,0,14.5
152060,0,14.5
152062,0,7
152063,0,2.75
152064,0,7
152066,0,7
152068,0,7
152069,0,12.5
152070,0,12.5
152071,0,14.5
152072,0,14.5
152073,0,12.5
152074,0,12.5
152075,0,8.5
152076,0,8.5
152077,0,1.25
152082,0,2.75
152083,0,3.5
152084,0,5
152085,0,16
152086,0,20
152087,0,32
152088,0,26
152089,0,31
152090,0,31
152091,0,36
152092,0,33
152094,0,33
152096,0,120
152098,0,140
152102,0,160
152105,0,37
152106,0,37
152108,0,36
152110,0,36
152112,0,35
152114,0,31
152117,0,39.5
152120,0,5
152122,0,10
152123,0,16
152124,0,10
152125,0,14
152126,0,18
152128,0,12
152130,0,14
152131,0,12
152132,0,4
152134,0,4.5
152135,0,25
152141,0,25
152144,0,225
152145,0,32
152146,0,40
152147,0,75
152148,0,115
152149,0,250
152150,0,17
152151,0,14
152152,0,20
152153,0,475
152154,0,8
152155,0,6
152165,0,4.5
152167,0,3
152209,0,6.95
152216,0,0.2
152221,0,0.35
152226,0,0.3
152228,0,3
152234,0,0.85
152238,0,5
152240,0,2.75
152245,0,2.25
152247,0,1300
152248,0,2.5
152249,0,3
152255,0,5.5
152256,0,5
152265,0,480
152275,0,6.95
152283,0,15.95
152288,0,16.25
152289,0,13.95
152292,0,13.95
152321,0,12.5
152333,0,12.95
152334,0,24
152345,0,148
152349,0,11.5
152352,0,11.5
152356,0,9.5
152358,0,9.5
152359,0,9.5
152361,0,9.5
152362,0,9.5
152364,0,9.5
152365,0,9.5
152366,0,9.5
152369,0,29.75
152371,0,148
152372,0,11.5
152373,0,11.5
152377,0,36
152378,0,47
152379,0,49
152380,0,43
152381,0,40
152383,0,54
152389,0,11.5
152393,0,2.5
152394,0,2.75
152397,0,11.5
152399,0,11.5
152401,0,7.5
152403,0,9.5
152408,0,8.95
152412,0,52
152413,0,1.25
152433,0,7.5
152436,0,9.95
152442,0,7.5
152445,0,550
152446,0,230
152447,0,210
152448,0,140
152450,0,130
152451,0,110
152452,0,100
152453,0,100
152457,0,1
152464,0,0.75
152465,0,40
152466,0,90
152467,0,12
152470,0,120
152471,0,120
152472,0,120
152473,0,130
152474,0,110
152477,0,160
152479,0,100
152480,0,120
152481,0,90
152482,0,160
152483,0,150
152484,0,190
152485,0,70
152486,0,270
152487,0,270
152489,0,860
152490,0,1000
152494,0,160
152496,0,100
152497,0,90
152499,0,125
152501,0,130
152503,0,140
152504,0,110
152506,0,230
152507,0,45
152509,0,150
152510,0,170
152511,0,140
152513,0,190
152515,0,180
152516,0,210
152518,0,65
152519,0,50
152520,0,65
152521,0,65
152522,0,65
152523,0,60
152526,0,65
152527,0,25
152534,0,210
152535,0,190
152536,0,220
152537,0,120
152538,0,180
152539,0,215
152540,0,36
152541,0,35
152542,0,42
152543,0,80
152544,0,42
152545,0,38
152547,0,36
152548,0,54
152549,0,26
152550,0,29
152551,0,23
152553,0,76
152554,0,46
152555,0,39
152557,0,46
152558,0,38
152559,0,39
152560,0,39
152561,0,41
152562,0,39
152563,0,180
152564,0,44
152565,0,37
152566,0,37
152568,0,44
152570,0,39
152571,0,40
152573,0,45
152574,0,70
152575,0,47
152576,0,48
152578,0,25
152580,0,3.95
152581,0,43
152582,0,8
152583,0,41
152585,0,43
152587,0,42
152588,0,47
152592,0,49
152593,0,43
152594,0,42
152595,0,45
152596,0,44
152597,0,43
152600,0,25
152601,0,8
152603,0,54
152604,0,39
152605,0,5
152606,0,42
152607,0,43
152608,0,2.5
152609,0,23
152610,0,3.5
152611,0,4.5
152612,0,23
152613,0,22
152614,0,22
152615,0,20
152616,0,3.5
152617,0,21
152618,0,21
152620,0,23
152621,0,25
152622,0,21
152624,0,19
152625,0,20
152626,0,19
152627,0,32
152628,0,4
152629,0,7.5
152630,0,19
152631,0,7
152632,0,19
152636,0,23
152637,0,22.5
152638,0,320
152641,0,3.4
152642,0,0.2
152643,0,0.5
152644,0,13.8
152645,0,0.8
152646,0,14.5
152647,0,0.8
152648,0,1.6
152649,0,1.1
152650,0,1.7
152652,0,18.5
152653,0,1.2
152654,0,1
152655,0,1.2
152656,0,0.6
152657,0,0.9
152658,0,0.6
152659,0,1.5
152660,0,1.5
152661,0,4
152662,0,16
152663,0,18
152665,0,18.5
152667,0,18.5
152669,0,400
152678,0,14.5
152689,0,23
152696,0,3
152697,0,3
152698,0,15.4
152701,0,1
152702,0,16.5
152703,0,16.5
152707,0,1
152712,0,0.6
152713,0,17.6
152719,0,18.7
152721,0,13.2
152722,0,2
152728,0,1
152730,0,0.25
152733,0,4
152736,0,3
152737,0,5
152738,0,9.5
152739,0,5
152740,0,5.5
152741,0,10
152742,0,4
152746,0,4.5
152749,0,4.5
152750,0,4.5
152752,0,5.5
152753,0,3
152754,0,7.5
152763,0,1
152765,0,3
152766,0,3
152768,0,3
152769,0,6
152771,0,6
152772,0,4
152774,0,3.5
152776,0,6
152779,0,1.9
152782,0,2.5
152784,0,2.75
152786,0,3
152788,0,4
152790,0,2.8
152791,0,3.5
152792,0,3.5
152793,0,0.3
152794,0,0.3
152795,0,11
152796,0,11
152797,0,1
152798,0,79
152799,0,58
152800,0,83
152801,0,58
152802,0,83
152803,0,86
152804,0,42
152806,0,52
152807,0,9
152808,0,56
152809,0,56
152810,0,129
152811,0,69
152812,0,56
152813,0,52
152814,0,29
152815,0,49
152816,0,56
152817,0,66
152818,0,54
152819,0,69
152820,0,68
152821,0,124
152822,0,36
152823,0,56
152824,0,56
152825,0,124
152826,0,98
152827,0,122
152828,0,96
152829,0,128
152830,0,288
152831,0,128
152832,0,96
152833,0,149
152834,0,128
152835,0,112
152836,0,298
152837,0,10
152838,0,188
152839,0,188
152840,0,126
152841,0,9.5
152842,0,108
152843,0,118
152844,0,118
152845,0,7.5
152846,0,92
152847,0,8.5
152848,0,126
152849,0,98
152850,0,9.5
152851,0,74
152852,0,82
152853,0,46
152854,0,12.5
152855,0,46
152856,0,46
152857,0,46
152858,0,16.5
152859,0,18.5
152860,0,13.5
152861,0,52
152862,0,48
152863,0,7
152864,0,52
152865,0,59
152866,0,7.5
152867,0,52
152868,0,52
152869,0,52
152870,0,52
152871,0,28
152872,0,52
152873,0,56
152879,0,4.5
152880,0,6
152881,0,2.75
152882,0,3.75
152883,0,3.75
152884,0,4
152885,0,2.5
152886,0,3
152887,0,2.5
152888,0,5.25
152889,0,4
152890,0,2
152891,0,6.75
152892,0,4.5
152893,0,2.75
152894,0,2.75
152895,0,3.25
152896,0,4
152897,0,2.5
152898,0,2.75
152899,0,3.5
152900,0,4
152901,0,1
152902,0,1.25
152904,0,25
152915,0,70
152917,0,215
152926,0,8.5
152927,0,7
152928,0,8
152929,0,8.5
152930,0,8
152931,0,18
152932,0,13
152933,0,15
152934,0,10.5
152935,0,11.5
152936,0,11
152937,0,11
152938,0,10.5
152939,0,11
152940,0,12.5
152941,0,11
152942,0,10.5
152943,0,11.5
152944,0,12.5
152945,0,3.5
152948,0,210
152949,0,250
152950,0,120
152952,0,200
152954,0,120
152955,0,570
152956,0,600
152957,0,6.5
152958,0,6.5
152959,0,4
152960,0,5
152972,0,3.8
152973,0,4.3
152974,0,4.9
152975,0,5.4
152976,0,9.8
152977,0,12.5
152978,0,35
152979,0,50
152980,0,1
152981,0,1.1
152982,0,1
152983,0,7
152984,0,7.8
152986,0,5
152987,0,9
152989,0,8
152990,0,5
152991,0,2.5
152992,0,4
152993,0,4
152995,0,6.5
152996,0,4.75
152997,0,3.5
152998,0,4.75
152999,0,4.75
153000,0,3
153001,0,3.5
153002,0,4.5
153003,0,4.5
153004,0,3.5
153005,0,2.5
153007,0,4
153008,0,49
153009,0,79
153010,0,188
153011,0,4.5
153012,0,6
153015,0,52
153016,0,52
153017,0,52
153018,0,52
153019,0,52
153020,0,52
153021,0,52
153022,0,52
153023,0,52
153024,0,52
153025,0,52
153026,0,52
153027,0,62
153029,0,68
153030,0,96
153031,0,64
153032,0,62
153033,0,58
153034,0,58
153035,0,66
153036,0,62
153039,0,8
153040,0,4
153041,0,12
153042,0,11
153043,0,16
153046,0,3
153047,0,3
153048,0,3
153049,0,3
153050,0,3
153051,0,4
153052,0,3
153053,0,3
153054,0,4
153055,0,5
153056,0,4
153072,0,3.5
153073,0,7.5
153074,0,7.5
153075,0,8.5
153076,0,8.5
153077,0,0.9
153078,0,8.5
153079,0,8.5
153080,0,8
153081,0,9.5
153082,0,10.5
153083,0,28
153084,0,38
153085,0,38
153086,0,38
153087,0,40
153088,0,2
153089,0,2.5
153090,0,1.5
153091,0,0.11
153092,0,8.5
153093,0,6.5
153094,0,6.5
153096,0,15
153097,0,8.5
153098,0,5.5
153102,0,4.5
153104,0,7
153106,0,6.75
153108,0,6.5
153109,0,11
153111,0,375
153112,0,5.75
153114,0,5.5
153124,0,10
153126,0,8.5
153127,0,650
153128,0,4
153129,0,10
153130,0,15.5
153132,0,40
153133,0,30
153134,0,30
153136,0,32
153142,0,300
153143,0,65
153145,0,10
153146,0,120
153147,0,60
153149,0,18
153150,0,35
153151,0,60
153153,0,25
153154,0,70
153155,0,13
153156,0,2
153157,0,15
153158,0,4
153163,0,1.25
153166,0,1.25
153171,0,1.25
153174,0,4.5
153178,0,3
153190,0,225
153191,0,475
153192,0,225
153193,0,225
153197,0,8
153198,0,9
153223,0,2.5
153225,0,5.75
153249,0,0.9
153252,0,0.5
153262,0,3.75
153263,0,4.75
153264,0,7.5
153266,0,6.5
153267,0,6.5
153268,0,6.5
153269,0,38
153270,0,19
153271,0,19
153272,0,38
153273,0,17.5
153274,0,18
153275,0,17
153276,0,16.5
153277,0,4.5
153278,0,4.5
153279,0,4.75
153281,0,5.5
153282,0,1.75
153292,0,1.2
153293,0,0.45
153294,0,0.35
153296,0,18
153297,0,20
153298,0,27
153299,0,26
153300,0,26
153301,0,25
153302,0,4
153303,0,20
153304,0,18
153305,0,38
153306,0,52
153307,0,90
153308,0,45
153309,0,35
153310,0,32
153311,0,6.6
153312,0,95
153313,0,38
153315,0,45
153316,0,38
153317,0,59
153318,0,45
153320,0,80
153321,0,45
153322,0,36
153323,0,38
153324,0,45
153325,0,22
153326,0,27
153327,0,8
153328,0,16
153329,0,12
153330,0,20
153331,0,25
153332,0,4
153333,0,15
153334,0,12
153335,0,7.5
153336,0,4
153338,0,6.5
153340,0,80
153341,0,30
153342,0,200
153343,0,200
153344,0,200
153346,0,300
153347,0,150
153348,0,150
153349,0,150
153350,0,250
153351,0,250
153352,0,350
153353,0,80
153354,0,120
153355,0,70
153356,0,350
153357,0,700
153358,0,1100
153380,0,53
153384,0,260
153388,0,45
153390,0,95
153398,0,2.75
153400,0,0.25
153401,0,1.75
153404,0,2.5
153405,0,7.95
153406,0,7.95
153407,0,6.25
153409,0,7.25
153410,0,5.45
153411,0,3.75
153412,0,5.75
153413,0,3.5
153414,0,4.5
153415,0,0.75
153416,0,4.5
153417,0,4.5
153419,0,7.5
153420,0,7.95
153421,0,0.2
153423,0,1.35
153424,0,1.35
153425,0,1.35
153426,0,1.35
153427,0,2.75
153428,0,3.99
153429,0,4.25
153430,0,4.25
153431,0,0.35
153432,0,3.25
153433,0,0.2
153434,0,3.25
153435,0,0.99
153436,0,3.95
153437,0,3.95
153438,0,2.95
153439,0,4.27
153440,0,3.5
153441,0,2.95
153442,0,0.4
153443,0,0.15
153444,0,5.25
153445,0,5.25
153446,0,4.95
153447,0,1.25
153449,0,5.25
153450,0,2.25
153452,0,5.25
153453,0,1.1
153454,0,0.2
153455,0,0.25
153456,0,1.5
153457,0,1.1
153458,0,8.95
153459,0,1.25
153460,0,1.1
153461,0,0.35
153462,0,2.95
153463,0,5.5
153465,0,0.7
153467,0,6.25
153468,0,1.5
153469,0,1.5
153470,0,1.5
153471,0,1.5
153472,0,1.75
153473,0,6.25
153474,0,2
153475,0,2
153477,0,2.5
153478,0,7.25
153479,0,3.3
153480,0,3.8
153481,0,5.45
153482,0,5.5
153485,0,7.5
153487,0,4.3
153490,0,2
153492,0,2.4
153493,0,2.5
153494,0,2.8
153495,0,7.25
153496,0,2.8
153497,0,3
153498,0,7.25
153499,0,3
153500,0,3.2
153501,0,3.5
153503,0,3.5
153504,0,7.25
153505,0,3.5
153506,0,3.5
153507,0,7.25
153508,0,3.5
153509,0,5.25
153510,0,3.5
153511,0,1.15
153513,0,3.8
153514,0,6.5
153515,0,6.95
153516,0,6.95
153517,0,6.95
153518,0,6.75
153519,0,4.25
153520,0,7.25
153521,0,7.25
153522,0,7.25
153523,0,3.25
153524,0,10
153525,0,120
153526,0,95
153527,0,8
153528,0,15
153529,0,15
153530,0,115
153531,0,110
153532,0,120
153533,0,130
153534,0,120
153535,0,120
153536,0,128
153537,0,9
153538,0,200
153539,0,160
153540,0,135
153541,0,125
153542,0,120
153543,0,30
153544,0,40
153545,0,38
153547,0,55
153549,0,120
153550,0,7.25
153554,0,9
153555,0,16
153556,0,4.2
153557,0,4.6
153558,0,4.6
153559,0,3.9
153560,0,2.4
153561,0,3.8
153562,0,4
153563,0,3.8
153564,0,0.8
153565,0,1.5
153566,0,2
153567,0,34
153571,0,300
153572,0,600
153573,0,300
153574,0,300
153576,0,350
153577,0,350
153579,0,500
153580,0,180
153581,0,600
153582,0,500
153583,0,500
153586,0,600
153587,0,600
153588,0,500
153589,0,950
153590,0,600
153593,0,550
153622,0,16
153623,0,19
153632,0,7
153637,0,7
153638,0,6.75
153639,0,7
153640,0,7
153646,0,2.5
153647,0,2.25
153648,0,2.75
153649,0,3.5
153651,0,2.75
153652,0,2.75
153653,0,2.75
153664,0,0.35
153671,0,42
153672,0,26
153673,0,24
153674,0,37
153677,0,126
153678,0,160
153679,0,155
153680,0,145
153681,0,29
153682,0,78
153683,0,106
153684,0,96
153685,0,114
153687,0,48
153688,0,28
153689,0,78
153690,0,98
153691,0,95
153692,0,172
153693,0,28
153694,0,34
153695,0,32
153696,0,38
153697,0,38
153698,0,34
153700,0,28
153701,0,21
153702,0,22
153703,0,58
153705,0,56
153706,0,56
153708,0,48
153709,0,84
153710,0,55
153711,0,48
153712,0,56
153713,0,56
153714,0,52
153715,0,56
153716,0,62
153717,0,5
153722,0,500
153723,0,300
153725,0,1700
153736,0,400
153743,0,9
153749,0,500
153750,0,300
153753,0,800
153755,0,800
153784,0,5
153788,0,8
153789,0,0.7
153790,0,0.9
153791,0,1.8
153792,0,1.8
153793,0,0.6
153794,0,5.3
153796,0,0.8
153797,0,1.2
153798,0,1.5
153799,0,1.5
153800,0,2
153802,0,3
153803,0,3.8
153804,0,1.5
153805,0,0.8
153806,0,1
153807,0,1
153808,0,1.2
153809,0,1.5
153810,0,2.5
153811,0,0.6
153812,0,0.8
153813,0,1
153814,0,1.2
153815,0,0.45
153816,0,0.7
153817,0,0.7
153818,0,0.9
153819,0,1
153820,0,1
153821,0,0.65
153825,0,2.6
153826,0,2.6
153828,0,2.8
153834,0,2.75
153838,0,3.75
153849,0,4
153853,0,4
153855,0,4
153863,0,2
153864,0,2.5
153871,0,2.5
153881,0,11.25
153888,0,11.25
153892,0,11.25
153904,0,3.25
153905,0,6
153906,0,4.45
153910,0,3.95
153912,0,4.25
153929,0,7
153930,0,12
153932,0,45
153933,0,12
153934,0,10
153935,0,12
153938,0,5
153940,0,3
153941,0,12
153942,0,11.5
153945,0,8
153946,0,1.25
153949,0,15
153951,0,18
153952,0,12
153954,0,12
153957,0,6
153958,0,7
153959,0,4
153960,0,4
153961,0,22
153964,0,21
153965,0,19
153966,0,21
153967,0,21
153969,0,16
153970,0,24
153976,0,160
153977,0,75
153978,0,190
153979,0,140
153980,0,190
153981,0,165
153982,0,170
153984,0,220
153985,0,220
153986,0,230
153987,0,230
153988,0,200
153989,0,220
153994,0,480
153995,0,160
153996,0,200
153997,0,210
153999,0,190
154001,0,220
154003,0,240
154016,0,13
154022,0,5
154023,0,3
154024,0,4
154025,0,8.5
154026,0,8
154027,0,4
154028,0,8
154029,0,3
154030,0,0.2
154031,0,950
154033,0,600
154034,0,3
154036,0,8.5
154037,0,2.5
154040,0,12
154047,0,850
154051,0,6.5
154057,0,120
154058,0,17.5
154063,0,250
154064,0,9
154066,0,300
154069,0,850
154071,0,900
154072,0,900
154074,0,280
154075,0,140
154076,0,11
154079,0,800
154082,0,800
154089,0,15.5
154093,0,140
154096,0,150
154098,0,140
154100,0,1000
154101,0,140
154103,0,480
154107,0,8.5
154108,0,200
154110,0,220
154115,0,250
154116,0,70
154117,0,480
154121,0,320
154123,0,55
154127,0,550
154129,0,10.5
154132,0,17
154133,0,80
154134,0,850
154138,0,12
154142,0,80
154144,0,10.5
154149,0,80
154153,0,4
154159,0,4.5
154160,0,80
154161,0,950
154167,0,80
154168,0,195
154170,0,1500
154172,0,1.5
154175,0,85
154176,0,1.5
154178,0,60
154180,0,4
154181,0,800
154182,0,85
154184,0,850
154185,0,1.2
154186,0,700
154189,0,190
154191,0,800
154192,0,195
154193,0,850
154194,0,80
154196,0,1.5
154197,0,900
154199,0,2
154202,0,1
154204,0,1.2
154205,0,210
154206,0,650
154208,0,210
154209,0,800
154210,0,220
154212,0,2.5
154213,0,550
154214,0,75
154216,0,230
154218,0,850
154219,0,7
154221,0,650
154222,0,230
154223,0,70
154224,0,650
154226,0,9
154227,0,210
154228,0,450
154230,0,200
154231,0,400
154232,0,8
154236,0,400
154237,0,1.25
154238,0,4.5
154240,0,185
154241,0,7
154243,0,4.5
154244,0,350
154245,0,32
154246,0,7.25
154247,0,400
154250,0,33
154251,0,700
154252,0,8
154254,0,850
154255,0,205
154257,0,33
154258,0,360
154259,0,2
154263,0,10.5
154264,0,5.2
154267,0,1.2
154271,0,5.2
154273,0,7.25
154274,0,220
154275,0,230
154276,0,180
154277,0,600
154279,0,4.5
154282,0,210
154285,0,400
154288,0,210
154290,0,18
154293,0,80
154294,0,700
154295,0,16
154296,0,230
154300,0,230
154301,0,900
154302,0,7
154304,0,500
154305,0,230
154306,0,160
154307,0,8
154308,0,400
154309,0,6
154310,0,190
154311,0,220
154312,0,400
154313,0,3.5
154314,0,220
154315,0,170
154317,0,210
154319,0,18
154320,0,390
154322,0,16
154325,0,210
154327,0,8
154328,0,300
154330,0,95
154331,0,6
154335,0,3.5
154337,0,480
154339,0,480
154340,0,300
154341,0,8.95
154343,0,490
154344,0,350
154348,0,6
154349,0,205
154352,0,4
154354,0,6
154356,0,6
154357,0,5
154359,0,11
154360,0,550
154361,0,3
154364,0,6
154366,0,8
154368,0,6
154371,0,12
154372,0,22
154374,0,6
154375,0,5
154378,0,4.5
154380,0,5.5
154381,0,6
154385,0,6
154388,0,19
154389,0,8
154390,0,20
154391,0,850
154392,0,6.5
154393,0,7.5
154396,0,8.25
154399,0,4.5
154400,0,2
154403,0,10.25
154406,0,7.25
154407,0,3.9
154408,0,7.25
154409,0,5
154411,0,7.75
154414,0,4
154416,0,4.2
154417,0,8.95
154419,0,0.6
154420,0,4.5
154422,0,6
154423,0,2.5
154425,0,6.75
154426,0,2.5
154427,0,3.5
154428,0,4
154431,0,6.25
154432,0,3
154434,0,4
154435,0,3.5
154436,0,0.5
154437,0,4
154438,0,3
154440,0,3.5
154441,0,5
154443,0,8.5
154444,0,4.5
154445,0,4.5
154446,0,5
154447,0,5
154449,0,1.2
154450,0,2.5
154452,0,12
154453,0,39
154454,0,2.5
154459,0,1.5
154460,0,3.5
154461,0,8
154462,0,7.25
154464,0,23
154468,0,6
154469,0,15
154470,0,7.5
154472,0,5.5
154474,0,6
154475,0,4.5
154476,0,8.5
154477,0,23
154478,0,3.5
154479,0,4.5
154481,0,25
154483,0,3
154484,0,27.5
154485,0,26
154486,0,12
154487,0,3
154488,0,2.5
154489,0,1.2
154490,0,140
154491,0,26
154492,0,8
154493,0,5
154494,0,6
154497,0,8
154498,0,8
154502,0,12
154504,0,4.5
154507,0,34
154509,0,5.5
154513,0,26
154515,0,9
154522,0,9
154524,0,34
154529,0,2.5
154533,0,1.1
154536,0,31
154537,0,31
154539,0,6.5
154541,0,32
154547,0,2.95
154550,0,31
154552,0,3.25
154557,0,3.25
154558,0,6.5
154559,0,2
154564,0,11
154565,0,3.75
154569,0,25
154570,0,300
154578,0,20
154580,0,30
154581,0,350
154583,0,6.75
154590,0,8
154599,0,200
154601,0,6.5
154603,0,1.75
154604,0,23
154605,0,6.5
154608,0,6.75
154609,0,1.75
154611,0,1.75
154612,0,2
154613,0,16
154614,0,3
154616,0,2
154618,0,1.75
154620,0,1.8
154621,0,50
154622,0,2
154625,0,26
154626,0,39
154627,0,1.75
154628,0,2
154629,0,1.5
154630,0,27
154631,0,120
154632,0,1
154638,0,1.25
154640,0,150
154641,0,2
154642,0,28
154644,0,30
154647,0,0.75
154649,0,130
154651,0,22
154652,0,35
154653,0,1
154654,0,18
154655,0,93
154657,0,6.75
154658,0,165
154661,0,7
154662,0,5.75
154663,0,18
154664,0,165
154665,0,3.5
154666,0,4
154667,0,248
154668,0,180
154670,0,168
154671,0,15
154672,0,175
154674,0,6.75
154675,0,300
154676,0,3.75
154677,0,200
154679,0,2
154681,0,138
154682,0,0.75
154683,0,5
154686,0,3.75
154687,0,2.5
154691,0,2.5
154692,0,192
154693,0,11
154695,0,3.75
154702,0,5
154703,0,23
154708,0,9
154709,0,1.25
154711,0,6.75
154713,0,1.5
154716,0,2
154720,0,2.5
154721,0,300
154722,0,2
154723,0,2.5
154724,0,350
154726,0,650
154729,0,3.5
154737,0,5.25
154739,0,115
154743,0,600
154745,0,4.95
154749,0,16
154750,0,30
154752,0,60
154753,0,45
154755,0,62
154757,0,5.5
154758,0,16
154760,0,24
154761,0,600
154762,0,15
154763,0,5.95
154765,0,19.5
154767,0,28
154769,0,5.5
154770,0,6.75
154771,0,34
154773,0,6.5
154777,0,9.95
154779,0,6.95
154787,0,7.95
154791,0,8
154792,0,9.95
154793,0,20.75
154794,0,5.5
154795,0,12
154797,0,17.75
154798,0,5.5
154799,0,27
154801,0,4.75
154802,0,13.75
154803,0,18
154804,0,4.5
154806,0,15
154807,0,28
154808,0,2.5
154810,0,25
154811,0,5.5
154812,0,10
154813,0,24
154815,0,24
154818,0,5.25
154819,0,26
154821,0,30
154822,0,6.25
154824,0,14.25
154825,0,7.25
154826,0,14
154827,0,5.75
154828,0,59
154829,0,10
154830,0,7.5
154831,0,30
154832,0,5.95
154833,0,7
154834,0,9.95
154835,0,4.6
154836,0,3.45
154840,0,6.95
154841,0,5.5
154843,0,4.75
154844,0,0.64
154845,0,0.6
154846,0,19.25
154847,0,3.95
154850,0,8.95
154852,0,15.75
154853,0,7.95
154854,0,5.95
154857,0,14.25
154858,0,8.5
154860,0,8.5
154862,0,1
154865,0,25
154866,0,3.25
154867,0,1.95
154868,0,16
154870,0,2.95
154871,0,21
154877,0,4.95
154879,0,22
154881,0,5.75
154882,0,38
154884,0,7.95
154885,0,25
154886,0,28
154887,0,7.95
154888,0,5.95
154889,0,22
154890,0,22
154891,0,6.75
154892,0,2.5
154893,0,3.45
154894,0,8.25
154896,0,2
154897,0,8.5
154898,0,330
154900,0,8.95
154901,0,5.2
154903,0,28
154905,0,8.95
154907,0,5.75
154911,0,9.95
154912,0,200
154913,0,10
154916,0,3.45
154917,0,245
154920,0,28
154921,0,5.5
154925,0,8.5
154926,0,250
154928,0,6.25
154929,0,26
154931,0,6
154932,0,9.5
154934,0,5.5
154936,0,10.5
154939,0,4.5
154942,0,2.75
154944,0,6.5
154946,0,30
154948,0,7
154949,0,10.5
154952,0,22
154953,0,90
154954,0,0.95
154955,0,7
154957,0,2.75
154962,0,25
154963,0,15
154964,0,4.8
154965,0,11.5
154966,0,11
154967,0,70
154969,0,6
154970,0,21
154971,0,2.5
154973,0,16
154974,0,0.55
154975,0,16
154976,0,11
154977,0,1.85
154978,0,6.25
154979,0,2
154984,0,11
154988,0,35
154990,0,11
154995,0,9
154997,0,19
154998,0,8
155000,0,28
155001,0,7
155003,0,5
155004,0,25
155005,0,5
155007,0,4.5
155008,0,6
155012,0,4.5
155014,0,5.3
155016,0,5.6
155019,0,6.3
155023,0,5.8
155024,0,10.7
155028,0,0.8
155030,0,7.8
155032,0,9.2
155033,0,2.8
155038,0,10.9
155042,0,17
155047,0,3.8
155050,0,79
155053,0,1.2
155054,0,12.5
155055,0,0.8
155056,0,8
155057,0,0.7
155063,0,4.5
155065,0,0.7
155067,0,119
155069,0,5.8
155070,0,85
155073,0,6.5
155082,0,240
155086,0,12
155090,0,20.5
155093,0,6.7
155094,0,14
155100,0,24.5
155107,0,17.5
155108,0,8.8
155109,0,29.5
155114,0,13
155116,0,16
155118,0,8.9
155121,0,42.5
155124,0,13
155125,0,48.5
155127,0,24
155128,0,6.5
155130,0,48.5
155136,0,21.5
155137,0,6.5
155139,0,24.5
155141,0,6.5
155142,0,9.5
155146,0,119
155147,0,9.5
155149,0,24.5
155155,0,25.5
155157,0,17.5
155158,0,27.5
155161,0,25.5
155167,0,27.5
155168,0,25.5
155173,0,16.5
155179,0,10.9
155181,0,16.5
155182,0,1.5
155183,0,16.5
155184,0,14
155185,0,16.5
155186,0,1.6
155188,0,22.5
155193,0,8.9
155194,0,2.2
155197,0,1.5
155198,0,24.5
155199,0,19
155200,0,40
155202,0,28.5
155203,0,31.5
155204,0,4
155205,0,1.5
155206,0,12
155208,0,43.5
155211,0,10.5
155212,0,0.85
155213,0,4
155214,0,48.5
155217,0,53.5
155218,0,1
155221,0,55.5
155223,0,20
155224,0,59.5
155226,0,11.5
155227,0,28
155229,0,0.75
155231,0,43.5
155232,0,12.25
155234,0,0.35
155235,0,44.5
155237,0,1.5
155239,0,1.5
155240,0,48.5
155241,0,2.25
155243,0,53.5
155245,0,1.5
155247,0,0.7
155248,0,57.5
155251,0,1.5
155252,0,15.5
155254,0,16.5
155255,0,1.5
155257,0,4.5
155258,0,34
155260,0,16.5
155261,0,1.5
155262,0,3.35
155263,0,17.5
155264,0,11
155265,0,28
155266,0,3
155268,0,3.5
155269,0,16
155271,0,12
155272,0,5.1
155273,0,5.1
155278,0,3
155279,0,1.5
155280,0,3.7
155281,0,4.3
155284,0,4.3
155286,0,1
155288,0,4.65
155290,0,18.5
155293,0,18.5
155295,0,22.5
155301,0,28.5
155307,0,9
155312,0,6.5
155320,0,7.5
155329,0,8.5
155333,0,1.6
155337,0,6.5
155341,0,14
155342,0,8.6
155343,0,8.75
155345,0,8.8
155348,0,4.5
155350,0,2.5
155352,0,5.4
155355,0,6.9
155362,0,6.9
155364,0,30
155365,0,9.85
155368,0,6.5
155371,0,10.25
155378,0,7.9
155379,0,11.75
155381,0,11.75
155382,0,8.4
155384,0,4
155386,0,12.75
155391,0,12.8
155398,0,4
155405,0,4
155408,0,0.8
155409,0,1.2
155410,0,13.25
155412,0,2.7
155415,0,4
155417,0,5.4
155419,0,35
155420,0,14.25
155421,0,36
155422,0,6.2
155423,0,6.8
155424,0,25.5
155425,0,15
155427,0,5
155428,0,7.3
155429,0,12
155430,0,7.8
155432,0,5.5
155433,0,5.8
155434,0,49
155437,0,26
155438,0,4.4
155440,0,6.8
155441,0,55
155442,0,29
155444,0,19
155446,0,4.8
155447,0,22
155448,0,25.5
155449,0,5.8
155451,0,145
155453,0,6
155455,0,32
155456,0,145
155457,0,38
155458,0,6.6
155459,0,60
155460,0,39
155461,0,8.3
155463,0,122
155466,0,4.8
